FIPS,Year,R/D Spectrum,FIPS
2099.0,2008,-0.04628164556962025,2099.0
4001.0,2008,-0.32203525652593795,4001.0
4003.0,2008,0.19821136143321436,4003.0
4005.0,2008,-0.1418921310377001,4005.0
4007.0,2008,0.20334226324591928,4007.0
4009.0,2008,0.33809672186768136,4009.0
4011.0,2008,0.16366987122848797,4011.0
4012.0,2008,0.28899643686415966,4012.0
4013.0,2008,0.09822449885327159,4013.0
4015.0,2008,0.34029588020714885,4015.0
4017.0,2008,0.07947946568905623,4017.0
4019.0,2008,-0.08119210726067229,4019.0
4021.0,2008,0.13269675391660882,4021.0
4023.0,2008,-0.31394538059189675,4023.0
4025.0,2008,0.26585226739207474,4025.0
4027.0,2008,0.11242843196491951,4027.0
5001.0,2008,0.1845387109800078,5001.0
5003.0,2008,0.18643771820795857,5003.0
5005.0,2008,0.3369720780867691,5005.0
5007.0,2008,0.36299415392036916,5007.0
5009.0,2008,0.4204417176860846,5009.0
5011.0,2008,0.08697583810294604,5011.0
5013.0,2008,0.26860571191629695,5013.0
5015.0,2008,0.22736186601164593,5015.0
5017.0,2008,-0.22048080412887808,5017.0
5019.0,2008,-0.0006504976483104441,5019.0
5021.0,2008,0.12638386782860156,5021.0
5023.0,2008,0.38482946414757147,5023.0
5025.0,2008,0.33004539923566156,5025.0
5027.0,2008,0.20215831179475502,5027.0
5029.0,2008,0.13440979694312818,5029.0
5031.0,2008,0.193146966183333,5031.0
5033.0,2008,0.41662641807430695,5033.0
5035.0,2008,-0.1155378104917999,5035.0
5037.0,2008,0.20422173396131443,5037.0
5039.0,2008,0.05686986879258692,5039.0
5041.0,2008,-0.16411832807325824,5041.0
5043.0,2008,0.12435334190532185,5043.0
5045.0,2008,0.2418064540067988,5045.0
5047.0,2008,0.32739517689702946,5047.0
5049.0,2008,0.21378771137585834,5049.0
5051.0,2008,0.21399463572989225,5051.0
5053.0,2008,0.3971664871107656,5053.0
5055.0,2008,0.23960130502023472,5055.0
5057.0,2008,0.12309487042192,5057.0
5059.0,2008,0.18314853128966044,5059.0
5061.0,2008,0.22581062186515416,5061.0
5063.0,2008,0.3135620458631572,5063.0
5065.0,2008,0.2365692800943185,5065.0
5067.0,2008,0.060694214746181016,5067.0
5069.0,2008,-0.2888930130382005,5069.0
5071.0,2008,0.21046185669891573,5071.0
5073.0,2008,0.11215970944423506,5073.0
5075.0,2008,0.16470612862206835,5075.0
5077.0,2008,-0.2432917864847893,5077.0
5079.0,2008,0.1054750375885469,5079.0
5081.0,2008,0.18840688649735707,5081.0
5083.0,2008,0.332890299076924,5083.0
5085.0,2008,0.4070039819421337,5085.0
5087.0,2008,0.31414023759496773,5087.0
5089.0,2008,0.3304862666066829,5089.0
5091.0,2008,0.2798618188748093,5091.0
5093.0,2008,-0.023606493382578718,5093.0
5095.0,2008,-0.040080457231051525,5095.0
5097.0,2008,0.3414239139608501,5097.0
5099.0,2008,0.12413769740793609,5099.0
5101.0,2008,0.3953199549610881,5101.0
5103.0,2008,0.04865859041948746,5103.0
5105.0,2008,0.27326134354009385,5105.0
5107.0,2008,-0.2946840912229175,5107.0
5109.0,2008,0.3873790328780982,5109.0
5111.0,2008,0.1725796856319178,5111.0
5113.0,2008,0.47004375005781707,5113.0
5115.0,2008,0.3926978668207418,5115.0
5117.0,2008,0.29164224486028156,5117.0
5119.0,2008,-0.12101256461549796,5119.0
5121.0,2008,0.16914371034201187,5121.0
5123.0,2008,-0.16839057921360623,5123.0
5125.0,2008,0.3450180546493412,5125.0
5127.0,2008,0.40313210084380363,5127.0
5129.0,2008,0.4480375815946286,5129.0
5131.0,2008,0.30725411935634783,5131.0
5133.0,2008,0.2952175970129372,5133.0
5135.0,2008,0.2793843151259784,5135.0
5137.0,2008,0.32421855292332713,5137.0
5139.0,2008,0.22819130345501998,5139.0
5141.0,2008,0.2731402022670125,5141.0
5143.0,2008,0.1302887423069765,5143.0
5145.0,2008,0.42200624049016017,5145.0
5147.0,2008,-0.12881046262118045,5147.0
5149.0,2008,0.2625819920899803,5149.0
6001.0,2008,-0.5629530664555842,6001.0
6003.0,2008,-0.14714290024267987,6003.0
6005.0,2008,0.20642207889599357,6005.0
6007.0,2008,0.0600634256219972,6007.0
6009.0,2008,0.1927812783891043,6009.0
6011.0,2008,0.24431172325800493,6011.0
6013.0,2008,-0.32842805113216056,6013.0
6015.0,2008,0.1318433244516964,6015.0
6017.0,2008,0.1758280151232346,6017.0
6019.0,2008,0.03159013280233845,6019.0
6021.0,2008,0.29809962761088654,6021.0
6023.0,2008,-0.20418157300975306,6023.0
6025.0,2008,-0.23788991711635807,6025.0
6027.0,2008,0.16076313857957153,6027.0
6029.0,2008,0.211445136664466,6029.0
6031.0,2008,0.18557836065414643,6031.0
6033.0,2008,-0.11546719994541062,6033.0
6035.0,2008,0.41385239824195413,6035.0
6037.0,2008,-0.3804025509057666,6037.0
6039.0,2008,0.20067446084132584,6039.0
6041.0,2008,-0.5106960922353081,6041.0
6043.0,2008,0.20060561906550323,6043.0
6045.0,2008,-0.30783198435573333,6045.0
6047.0,2008,-0.01647485672597867,6047.0
6049.0,2008,0.4472978130559261,6049.0
6051.0,2008,-0.04593752864133831,6051.0
6053.0,2008,-0.31608887441452327,6053.0
6055.0,2008,-0.2632931753411837,6055.0
6057.0,2008,0.03293596580506023,6057.0
6059.0,2008,0.07266549425420178,6059.0
6061.0,2008,0.1841934803612156,6061.0
6063.0,2008,0.2033581854807042,6063.0
6065.0,2008,0.027965665278261064,6065.0
6067.0,2008,-0.1331038747790882,6067.0
6069.0,2008,-0.1670489424464013,6069.0
6071.0,2008,-0.022007478634556155,6071.0
6073.0,2008,-0.05476493491380059,6073.0
6075.0,2008,-0.6886027739571581,6075.0
6077.0,2008,-0.06036485952496055,6077.0
6079.0,2008,0.008035986565165975,6079.0
6081.0,2008,-0.4526013988843204,6081.0
6083.0,2008,-0.15781783980495523,6083.0
6085.0,2008,-0.3830781761002233,6085.0
6087.0,2008,-0.5043285129368373,6087.0
6089.0,2008,0.32502624034825045,6089.0
6091.0,2008,0.2658830020294152,6091.0
6093.0,2008,0.19651940212639527,6093.0
6095.0,2008,-0.24293487915940473,6095.0
6097.0,2008,-0.4124292061363775,6097.0
6099.0,2008,0.04066723266180178,6099.0
6101.0,2008,0.239975559136135,6101.0
6103.0,2008,0.3095756874504954,6103.0
6105.0,2008,0.08591385892873275,6105.0
6107.0,2008,0.19337216144483965,6107.0
6109.0,2008,0.1746248667220975,6109.0
6111.0,2008,-0.06453846371021836,6111.0
6113.0,2008,-0.29953204012565654,6113.0
6115.0,2008,0.2354172242834495,6115.0
8001.0,2008,-0.10429662502668444,8001.0
8003.0,2008,-0.04587669002260701,8003.0
8005.0,2008,-0.05002468874847597,8005.0
8007.0,2008,0.22312959632231624,8007.0
8009.0,2008,0.5444222394730291,8009.0
8011.0,2008,0.20101270913792893,8011.0
8013.0,2008,-0.36780257361721197,8013.0
8014.0,2008,-0.05434680870950905,8014.0
8015.0,2008,0.0744347490151807,8015.0
8017.0,2008,0.650989443008972,8017.0
8019.0,2008,-0.07927838071496178,8019.0
8021.0,2008,-0.03751426015535055,8021.0
8023.0,2008,-0.3886921289768237,8023.0
8025.0,2008,0.3214909578513257,8025.0
8027.0,2008,0.3730950850217877,8027.0
8029.0,2008,0.3919441595043552,8029.0
8031.0,2008,-0.4557617762561965,8031.0
8033.0,2008,0.4278932798767615,8033.0
8035.0,2008,0.2568808289844374,8035.0
8037.0,2008,-0.12450922322520816,8037.0
8039.0,2008,0.46449819477297005,8039.0
8041.0,2008,0.25854744991089734,8041.0
8043.0,2008,0.33773479253022626,8043.0
8045.0,2008,0.07777997557041375,8045.0
8047.0,2008,-0.11644733973265482,8047.0
8049.0,2008,0.10900702837048062,8049.0
8051.0,2008,-0.16209794154955243,8051.0
8053.0,2008,0.20903975742183123,8053.0
8055.0,2008,-0.02542119494273557,8055.0
8057.0,2008,0.4900875374513104,8057.0
8059.0,2008,-0.014767694556674638,8059.0
8061.0,2008,0.6238737808796914,8061.0
8063.0,2008,0.5401728869058982,8063.0
8065.0,2008,-0.16522927393940295,8065.0
8067.0,2008,-0.06248250019125613,8067.0
8069.0,2008,-0.002813482255721611,8069.0
8071.0,2008,-0.013454589206018474,8071.0
8073.0,2008,0.5371504571566161,8073.0
8075.0,2008,0.4218446931581881,8075.0
8077.0,2008,0.33344782438107984,8077.0
8079.0,2008,0.17193125365888245,8079.0
8081.0,2008,0.5309981317258631,8081.0
8083.0,2008,0.2791091879374444,8083.0
8085.0,2008,0.3703440538308166,8085.0
8087.0,2008,0.3199896268582146,8087.0
8089.0,2008,0.16012376451108126,8089.0
8091.0,2008,0.011737556204406785,8091.0
8093.0,2008,0.1657273646192286,8093.0
8095.0,2008,0.4849821229750845,8095.0
8097.0,2008,-0.3815126962734693,8097.0
8099.0,2008,0.39274842747308225,8099.0
8101.0,2008,-0.09204390480669764,8101.0
8103.0,2008,0.6151335477762008,8103.0
8105.0,2008,0.18033619014679156,8105.0
8107.0,2008,-0.13362453011828937,8107.0
8109.0,2008,-0.1731031725265009,8109.0
8111.0,2008,-0.046899792536775994,8111.0
8113.0,2008,-0.4106997425869672,8113.0
8115.0,2008,0.39978833282372206,8115.0
8117.0,2008,-0.22544095255066354,8117.0
8119.0,2008,0.35887358556628624,8119.0
8121.0,2008,0.6244013310815257,8121.0
8123.0,2008,0.18417989570851181,8123.0
8125.0,2008,0.536666266778168,8125.0
9001.0,2008,-0.12383183672366602,9001.0
9003.0,2008,-0.24923901311434302,9003.0
9005.0,2008,0.030028371509625597,9005.0
9007.0,2008,-0.1573267993290309,9007.0
9009.0,2008,-0.18060900257845836,9009.0
9011.0,2008,-0.1545646058563196,9011.0
9013.0,2008,-0.12962416996856585,9013.0
9015.0,2008,-0.1031758822368476,9015.0
10001.0,2008,0.013148970009465388,10001.0
10003.0,2008,-0.2983188607933674,10003.0
10005.0,2008,0.1453374256951988,10005.0
11001.0,2008,-0.8247663579908459,11001.0
12001.0,2008,-0.1802837222766728,12001.0
12003.0,2008,0.5521061235974422,12003.0
12005.0,2008,0.4145262906658436,12005.0
12007.0,2008,0.39714657306641327,12007.0
12009.0,2008,0.13433107874740516,12009.0
12011.0,2008,-0.3417570236581766,12011.0
12013.0,2008,0.3646031971760121,12013.0
12015.0,2008,0.14139637032559477,12015.0
12017.0,2008,0.19971593249785805,12017.0
12019.0,2008,0.4661582360649702,12019.0
12021.0,2008,0.28502752682985616,12021.0
12023.0,2008,0.34204356375073053,12023.0
12027.0,2008,0.16653931041015788,12027.0
12029.0,2008,0.42431889258144695,12029.0
12031.0,2008,0.07954327546135634,12031.0
12033.0,2008,0.23900944623463055,12033.0
12035.0,2008,0.04884577826017354,12035.0
12037.0,2008,0.25174366782372715,12037.0
12039.0,2008,-0.3814746419906364,12039.0
12041.0,2008,0.45579194682432506,12041.0
12043.0,2008,0.21506446996682627,12043.0
12045.0,2008,0.36487208653746617,12045.0
12047.0,2008,0.16155010539230868,12047.0
12049.0,2008,0.3283775787418327,12049.0
12051.0,2008,0.12846578990684857,12051.0
12053.0,2008,0.0894695505339521,12053.0
12055.0,2008,0.23129102115164782,12055.0
12057.0,2008,-0.021582624960325335,12057.0
12059.0,2008,0.61007132149465,12059.0
12061.0,2008,0.20126493427050668,12061.0
12063.0,2008,0.26278109049868376,12063.0
12065.0,2008,-0.04298300415834647,12065.0
12067.0,2008,0.54041451792712,12067.0
12069.0,2008,0.18002391375605392,12069.0
12071.0,2008,0.17178219498139674,12071.0
12073.0,2008,-0.23675605472556244,12073.0
12075.0,2008,0.2828505143835036,12075.0
12077.0,2008,0.3673056932292865,12077.0
12079.0,2008,0.048324311954186835,12079.0
12081.0,2008,0.11716481888538732,12081.0
12083.0,2008,0.16283316461066905,12083.0
12085.0,2008,0.18115921183406747,12085.0
12086.0,2008,-0.16404417277208078,12086.0
12087.0,2008,-0.00031212582496399356,12087.0
12089.0,2008,0.4575511049351461,12089.0
12091.0,2008,0.49547150280652286,12091.0
12093.0,2008,0.1970090038671959,12093.0
12095.0,2008,-0.1275335086525188,12095.0
12097.0,2008,-0.13483312913511444,12097.0
12099.0,2008,-0.20724397781659848,12099.0
12101.0,2008,0.08149798465616663,12101.0
12103.0,2008,-0.03339869114696684,12103.0
12105.0,2008,0.10756215695350231,12105.0
12107.0,2008,0.20858161236655084,12107.0
12109.0,2008,0.3474421657974813,12109.0
12111.0,2008,-0.0611715021435308,12111.0
12113.0,2008,0.51228589841666,12113.0
12115.0,2008,0.06757588022545488,12115.0
12117.0,2008,0.07914473377952054,12117.0
12119.0,2008,0.27639547784120966,12119.0
12121.0,2008,0.43352767741556,12121.0
12123.0,2008,0.3550064312606346,12123.0
12125.0,2008,0.46257134654666865,12125.0
12127.0,2008,-0.002443760823069063,12127.0
12129.0,2008,0.2337368735690543,12129.0
12131.0,2008,0.4738881663327916,12131.0
12133.0,2008,0.445327204414498,12133.0
13001.0,2008,0.45013524787762654,13001.0
13003.0,2008,0.3385516636503993,13003.0
13005.0,2008,0.5414848214182021,13005.0
13007.0,2008,-0.03554721948619248,13007.0
13009.0,2008,-0.008356860625676643,13009.0
13011.0,2008,0.6392249887638859,13011.0
13013.0,2008,0.4668648672902961,13013.0
13015.0,2008,0.4630675675533558,13015.0
13017.0,2008,0.16016531354987507,13017.0
13019.0,2008,0.4846909226512274,13019.0
13021.0,2008,-0.12471548773230716,13021.0
13023.0,2008,0.43603411113902624,13023.0
13025.0,2008,0.6033310619566404,13025.0
13027.0,2008,0.11814273393245,13027.0
13029.0,2008,0.4292253633427966,13029.0
13031.0,2008,0.2253612497759095,13031.0
13033.0,2008,-0.05523723151626035,13033.0
13035.0,2008,0.32024096114849965,13035.0
13037.0,2008,-0.17443713454462978,13037.0
13039.0,2008,0.29230234246300374,13039.0
13043.0,2008,0.3193521575285868,13043.0
13045.0,2008,0.36224237811757176,13045.0
13047.0,2008,0.4945663362913494,13047.0
13049.0,2008,0.3637621085658944,13049.0
13051.0,2008,-0.08216192010145071,13051.0
13053.0,2008,0.03507925620839795,13053.0
13055.0,2008,0.35527472944756927,13055.0
13057.0,2008,0.5328752939992404,13057.0
13059.0,2008,-0.25405509044844754,13059.0
13061.0,2008,-0.21410098859070673,13061.0
13063.0,2008,-0.5625461492384226,13063.0
13065.0,2008,0.2911009122721744,13065.0
13067.0,2008,0.13493328939197574,13067.0
13069.0,2008,0.3121164801480333,13069.0
13071.0,2008,0.3985427496896962,13071.0
13073.0,2008,0.44654701466950336,13073.0
13075.0,2008,0.2883872378496954,13075.0
13077.0,2008,0.43203504550116534,13077.0
13079.0,2008,0.29319188438970656,13079.0
13081.0,2008,0.1930170206665964,13081.0
13083.0,2008,0.47829343616300035,13083.0
13085.0,2008,0.6472661754857604,13085.0
13087.0,2008,0.14885176387300766,13087.0
13089.0,2008,-0.5369765650374325,13089.0
13091.0,2008,0.33618922353679787,13091.0
13093.0,2008,-0.04096055139139905,13093.0
13095.0,2008,-0.29151589246898135,13095.0
13097.0,2008,0.06368874362432539,13097.0
13099.0,2008,0.0676494135484687,13099.0
13101.0,2008,0.5927688760331987,13101.0
13103.0,2008,0.5015295475651789,13103.0
13105.0,2008,0.21427891487703202,13105.0
13107.0,2008,0.24400137509520267,13107.0
13109.0,2008,0.2849758196165648,13109.0
13111.0,2008,0.4958018090575063,13111.0
13113.0,2008,0.33018655211212133,13113.0
13115.0,2008,0.3548495180160115,13115.0
13117.0,2008,0.5880534439620934,13117.0
13119.0,2008,0.49400024037839946,13119.0
13121.0,2008,-0.2871845116882667,13121.0
13123.0,2008,0.5353707891146412,13123.0
13125.0,2008,0.6621725663662087,13125.0
13127.0,2008,0.28597759429270747,13127.0
13129.0,2008,0.5036588393004748,13129.0
13131.0,2008,0.25031386679939926,13131.0
13133.0,2008,0.19695906762207346,13133.0
13135.0,2008,0.15493316304486968,13135.0
13137.0,2008,0.593876164478745,13137.0
13139.0,2008,0.5158740970651572,13139.0
13141.0,2008,-0.5743600461576108,13141.0
13143.0,2008,0.5459785552457971,13143.0
13145.0,2008,0.42348636742318774,13145.0
13147.0,2008,0.3057229548456627,13147.0
13149.0,2008,0.46046199478396177,13149.0
13151.0,2008,0.15152740998992598,13151.0
13153.0,2008,0.24344347648794146,13153.0
13155.0,2008,0.36739883805239576,13155.0
13157.0,2008,0.5543345987666335,13157.0
13159.0,2008,0.34125231343007173,13159.0
13161.0,2008,0.4838372625120109,13161.0
13163.0,2008,-0.11295792010786396,13163.0
13165.0,2008,0.12937024691742902,13165.0
13167.0,2008,0.3105355350495048,13167.0
13169.0,2008,0.27837508879037653,13169.0
13171.0,2008,0.2689881759112659,13171.0
13173.0,2008,0.2576846216166505,13173.0
13175.0,2008,0.2339062635190773,13175.0
13177.0,2008,0.5299368124300569,13177.0
13179.0,2008,-0.18515986221811281,13179.0
13181.0,2008,0.26403249138514506,13181.0
13183.0,2008,0.24825024833769693,13183.0
13185.0,2008,0.14418544229799876,13185.0
13187.0,2008,0.5158535904723383,13187.0
13189.0,2008,0.18799890088903654,13189.0
13191.0,2008,0.0664263412972608,13191.0
13193.0,2008,-0.28466625206808055,13193.0
13195.0,2008,0.49000188186506916,13195.0
13197.0,2008,0.13470497762310246,13197.0
13199.0,2008,0.06167826862174873,13199.0
13201.0,2008,0.3856837569429762,13201.0
13205.0,2008,0.03804762938802443,13205.0
13207.0,2008,0.333832703442747,13207.0
13209.0,2008,0.372072574537614,13209.0
13211.0,2008,0.33691838675642755,13211.0
13213.0,2008,0.49177224858379276,13213.0
13215.0,2008,-0.14375130678409767,13215.0
13217.0,2008,0.0861548804951617,13217.0
13219.0,2008,0.4312632900995819,13219.0
13221.0,2008,0.3352662058713675,13221.0
13223.0,2008,0.4358218534826867,13223.0
13225.0,2008,-0.009178312614897344,13225.0
13227.0,2008,0.5687604042056603,13227.0
13229.0,2008,0.6093550214263483,13229.0
13231.0,2008,0.5796675641949642,13231.0
13233.0,2008,0.3962456684971093,13233.0
13235.0,2008,0.28351420080009904,13235.0
13237.0,2008,0.3020414884851248,13237.0
13239.0,2008,-0.08273732343161623,13239.0
13241.0,2008,0.47056419717253195,13241.0
13243.0,2008,-0.11284675771752947,13243.0
13245.0,2008,-0.24381402523172452,13245.0
13247.0,2008,-0.0027664664019707687,13247.0
13249.0,2008,0.4171765575977802,13249.0
13251.0,2008,0.10185752600308033,13251.0
13253.0,2008,0.19619208333697802,13253.0
13255.0,2008,0.2283009307966542,13255.0
13257.0,2008,0.4676129852767617,13257.0
13259.0,2008,-0.24805300007554593,13259.0
13261.0,2008,-0.02907378131266586,13261.0
13263.0,2008,-0.282334158337771,13263.0
13265.0,2008,-0.2968846441966956,13265.0
13267.0,2008,0.4136228671206442,13267.0
13269.0,2008,0.1254334705169041,13269.0
13271.0,2008,0.1455439233314931,13271.0
13273.0,2008,-0.08867438490989454,13273.0
13275.0,2008,0.19572724677639397,13275.0
13277.0,2008,0.340913468647587,13277.0
13279.0,2008,0.3842399106547775,13279.0
13281.0,2008,0.4937767652439941,13281.0
13283.0,2008,0.2254643723347416,13283.0
13285.0,2008,0.2337652756838066,13285.0
13287.0,2008,0.16993169115383028,13287.0
13289.0,2008,-0.05553088093201566,13289.0
13291.0,2008,0.5196927169443106,13291.0
13293.0,2008,0.29305880124302824,13293.0
13295.0,2008,0.46737766586702045,13295.0
13297.0,2008,0.5196934620767623,13297.0
13299.0,2008,0.3512273155545286,13299.0
13301.0,2008,-0.14919340047150845,13301.0
13303.0,2008,-0.02596264115732939,13303.0
13305.0,2008,0.4525765644948615,13305.0
13307.0,2008,-0.0015412372337378576,13307.0
13309.0,2008,0.2257259019111976,13309.0
13311.0,2008,0.5812115186969826,13311.0
13313.0,2008,0.42817784319788005,13313.0
13315.0,2008,0.3186441734997908,13315.0
13317.0,2008,0.09624340397263462,13317.0
13319.0,2008,0.022244615838126126,13319.0
13321.0,2008,0.38796253173364764,13321.0
15001.0,2008,-0.3740978483351341,15001.0
15003.0,2008,-0.25555204979742957,15003.0
15007.0,2008,-0.3751283456251248,15007.0
15009.0,2008,-0.3868081783048497,15009.0
16001.0,2008,0.15577609277894963,16001.0
16003.0,2008,0.4616634681241919,16003.0
16005.0,2008,0.20789876748989763,16005.0
16007.0,2008,0.6705779622804077,16007.0
16009.0,2008,0.420331880081636,16009.0
16011.0,2008,0.5077276179364505,16011.0
16013.0,2008,-0.20815495689129748,16013.0
16015.0,2008,0.40434811862468756,16015.0
16017.0,2008,0.2676296444399583,16017.0
16019.0,2008,0.4872601273361529,16019.0
16021.0,2008,0.44304458120169077,16021.0
16023.0,2008,0.5462641056378649,16023.0
16025.0,2008,0.4634089754166049,16025.0
16027.0,2008,0.4219934610357553,16027.0
16029.0,2008,0.6767678358925961,16029.0
16031.0,2008,0.6641865834879568,16031.0
16033.0,2008,0.6188350298422358,16033.0
16035.0,2008,0.4545152327598866,16035.0
16037.0,2008,0.527489570387723,16037.0
16039.0,2008,0.4227965569117158,16039.0
16041.0,2008,0.7518752954407606,16041.0
16043.0,2008,0.670923300523835,16043.0
16045.0,2008,0.5025490293778007,16045.0
16047.0,2008,0.4765165342337217,16047.0
16049.0,2008,0.5620420301311666,16049.0
16051.0,2008,0.6991186907738856,16051.0
16053.0,2008,0.5001151747856614,16053.0
16055.0,2008,0.34125446207310317,16055.0
16057.0,2008,0.004277482770398122,16057.0
16059.0,2008,0.5309372747892823,16059.0
16061.0,2008,0.5164966561307762,16061.0
16063.0,2008,0.4247318641560243,16063.0
16065.0,2008,0.7477285891030363,16065.0
16067.0,2008,0.5582327875516462,16067.0
16069.0,2008,0.2671954309653538,16069.0
16071.0,2008,0.6734136249437109,16071.0
16073.0,2008,0.5689632120066336,16073.0
16075.0,2008,0.4898686681567696,16075.0
16077.0,2008,0.3512028878464584,16077.0
16079.0,2008,0.152807099043541,16079.0
16081.0,2008,0.14331173927140056,16081.0
16083.0,2008,0.44030287887322156,16083.0
16085.0,2008,0.1882144897702942,16085.0
16087.0,2008,0.48868690344886556,16087.0
17001.0,2008,0.3095459337482509,17001.0
17003.0,2008,-0.08390300183364482,17003.0
17005.0,2008,0.15079147811194854,17005.0
17007.0,2008,0.08826895769753013,17007.0
17009.0,2008,0.31047594628918845,17009.0
17011.0,2008,0.058149040162594534,17011.0
17013.0,2008,0.07945084171823934,17013.0
17015.0,2008,0.08541380758658422,17015.0
17017.0,2008,0.11607153994814375,17017.0
17019.0,2008,-0.09198327112313301,17019.0
17021.0,2008,0.19192409059391408,17021.0
17023.0,2008,0.2696403611163496,17023.0
17025.0,2008,0.3828027260533564,17025.0
17027.0,2008,0.24461796934426583,17027.0
17029.0,2008,0.11399278090095097,17029.0
17031.0,2008,-0.47502979387071065,17031.0
17033.0,2008,0.28807483150661384,17033.0
17035.0,2008,0.3303619153010143,17035.0
17037.0,2008,-0.027843493328549483,17037.0
17039.0,2008,0.24908903229341223,17039.0
17041.0,2008,0.3138675403411678,17041.0
17043.0,2008,-0.006885247542840411,17043.0
